
STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3126;20250428;   10;   4.6;   1.3;    9;   0.0;   0;-999;   0;   1.3;   7.6; 1016.20;   13.2;   54.00;   21.1;    3.1;   -0.6;eor
       3126;20250429;   10;   6.5;   1.7;    9;   0.0;   0;-999;   0;   2.3;  10.5; 1015.30;   15.4;   62.00;   22.7;    6.7;    2.2;eor
       3126;20250430;   10;   5.8;   1.5;    9;   0.0;   0;-999;   0;   0.7;  12.0; 1013.50;   16.7;   66.00;   24.0;    8.6;    4.6;eor
       3126;20250501;   10;   6.7;   1.9;    9;   0.0;   0;-999;   0;   1.2;  12.1; 1010.30;   18.0;   62.00;   25.4;    8.3;    4.5;eor
       3126;20250502;   10;  16.6;   2.5;    9;   9.4;   6;-999;   0;   5.6;  13.9; 1003.50;   19.2;   67.00;   28.8;   11.9;    7.6;eor
       3126;20250503;   10;  10.0;   1.8;    9;   0.1;   6;-999;   0;   4.9;  11.9;  999.20;   13.1;   79.00;   15.5;    9.6;    8.2;eor
       3126;20250504;   10;   9.3;   3.0;    9;   0.0;   6;-999;   0;   5.5;   8.2; 1000.40;   10.1;   68.00;   14.3;    4.7;    1.3;eor
       3126;20250505;   10;   8.8;   2.5;    9;   0.0;   0;-999;   0;   4.6;   7.7; 1007.00;    9.5;   67.00;   15.3;    3.4;   -0.7;eor
       3126;20250506;   10;   8.5;   1.9;    9;   0.0;   0;-999;   0;   3.1;   7.8; 1008.20;   10.4;   63.00;   16.9;    1.2;   -2.7;eor
       3126;20250507;   10;   9.6;   2.6;    9;   0.0;   0;-999;   0;   6.4;   7.0; 1009.50;   12.0;   53.00;   17.9;    6.1;    1.9;eor
       3126;20250508;   10;   7.7;   1.9;    9;   0.0;   0;-999;   0;   6.2;   6.5; 1009.30;   11.0;   52.00;   16.6;    3.6;    0.3;eor
       3126;20250509;   10;   6.5;   1.6;    9;   0.0;   0;-999;   0;   1.3;   7.5; 1010.70;   12.4;   56.00;   19.6;    3.5;   -0.8;eor
       3126;20250510;   10;   9.0;   2.3;    9;   0.0;   0;-999;   0;   2.8;   9.4; 1010.60;   15.0;   57.00;   21.1;    6.5;    2.5;eor
       3126;20250511;   10;   9.5;   2.2;    9;   0.0;   0;-999;   0;   2.5;   9.2; 1008.40;   14.8;   58.00;   21.3;    6.6;    3.7;eor
       3126;20250512;   10;   8.0;   2.2;    9;   0.0;   0;-999;   0;   1.0;   7.4; 1007.60;   13.5;   50.00;   19.9;    5.0;    1.2;eor
       3126;20250513;   10;   7.8;   1.6;    9;   0.0;   0;-999;   0;   1.8;   7.3; 1009.70;   13.6;   52.00;   21.4;    3.9;   -0.1;eor
       3126;20250514;   10;   9.5;   2.5;    9;   0.0;   0;-999;   0;   5.0;   9.1; 1004.70;   15.9;   52.00;   22.3;    7.7;    4.0;eor
       3126;20250515;   10;  12.2;   3.6;    9;   0.0;   6;-999;   0;   4.9;   8.1; 1006.20;   13.1;   56.00;   18.4;    7.7;    3.3;eor
       3126;20250516;   10;   8.3;   2.0;    9;   3.3;   6;-999;   0;   4.1;   9.8; 1006.70;   10.8;   76.00;   17.0;    5.6;    2.7;eor
       3126;20250517;   10;  11.9;   2.6;    9;   1.6;   6;-999;   0;   4.9;  10.0; 1003.60;   12.7;   70.00;   19.9;    6.6;    4.0;eor
       3126;20250518;   10;  13.2;   2.8;    9;   0.7;   6;-999;   0;   6.2;  10.3; 1003.70;   13.2;   70.00;   18.5;    9.1;    6.9;eor
       3126;20250519;   10;   7.6;   2.0;    9;   0.0;   0;-999;   0;   7.8;  11.7; 1008.30;   14.5;   71.00;   17.7;   10.6;    8.6;eor
       3126;20250520;   10;   7.3;   1.8;    9;   0.0;   0;-999;   0;   3.5;  12.8; 1006.20;   17.5;   66.00;   23.4;   10.1;    7.1;eor
       3126;20250521;   10;  11.8;   3.4;    9;   0.0;   0;-999;   0;   4.8;   9.6; 1000.70;   16.2;   54.00;   21.5;    9.8;    7.3;eor
       3126;20250522;   10;  17.3;   3.3;    9;   0.2;   6;-999;   0;   5.1;   7.7; 1000.80;   10.4;   62.00;   16.2;    5.6;    0.8;eor
       3126;20250523;   10;  13.4;   3.5;    9;   7.6;   6;-999;   0;   2.9;   8.2; 1004.00;    9.1;   71.00;   14.2;    4.0;   -0.4;eor
       3126;20250524;   10;   9.2;   3.2;    9;   4.6;   6;-999;   0;   6.0;   8.9; 1005.30;   12.6;   63.00;   19.0;    6.2;    3.9;eor
       3126;20250525;   10;   9.6;   3.5;    9;   5.0;   6;-999;   0;   6.9;  14.5; 1000.40;   14.5;   87.00;   17.8;   10.5;    9.8;eor
       3126;20250526;   10;  10.0;   2.4;    9;   0.0;   0;-999;   0;   6.5;  12.0; 1005.20;   15.8;   69.00;   20.8;   10.7;    6.3;eor
       3126;20250527;   10;  10.8;   3.3;    9;   5.2;   6;-999;   0;   6.8;  11.9; 1006.30;   16.5;   64.00;   21.0;   10.3;    6.4;eor
       3126;20250528;   10;  12.5;   3.4;    9;   2.8;   6;-999;   0;   6.8;  15.2; 1002.00;   16.1;   83.00;   20.4;   11.8;   10.1;eor
       3126;20250529;   10;   8.5;   2.9;    9;   0.6;   6;-999;   0;   5.6;  12.4; 1010.30;   14.7;   75.00;   19.2;    9.8;    8.3;eor
       3126;20250530;   10;  10.9;   3.2;    9;   0.0;   0;-999;   0;   3.8;  16.5; 1008.40;   20.1;   71.00;   25.2;   14.4;   12.6;eor
       3126;20250531;   10;   9.3;   1.5;    9;   0.3;   6;-999;   0;   3.9;  17.4; 1007.50;   21.4;   70.00;   27.1;   13.8;   10.5;eor
       3126;20250601;    3;   9.1;   2.5;    9;   1.0;   6;-999;   0;   6.0;  17.8; 1003.30;   19.9;   77.00;   25.9;   14.3;   11.1;eor
       3126;20250602;    3;   7.6;   2.0;    9;   0.0;   0;-999;   0;   4.0;  13.5; 1004.80;   17.6;   69.00;   23.3;   12.3;    9.5;eor
       3126;20250603;    3;  10.3;   2.4;    9;   0.0;   0;-999;   0;   1.6;  12.4; 1003.40;   18.2;   62.00;   24.9;    9.2;    5.3;eor
       3126;20250604;    3;  10.2;   2.7;    9;   6.9;   6;-999;   0;   6.0;  17.4;  998.50;   18.9;   79.00;   23.1;   14.2;   10.6;eor
       3126;20250605;    3;  13.6;   2.7;    9;   4.4;   6;-999;   0;   7.1;  15.2; 1000.20;   17.1;   79.00;   21.3;   14.0;   11.6;eor
       3126;20250606;    3;  13.5;   4.0;    9;   0.5;   6;-999;   0;   5.4;  14.1;  998.60;   18.0;   70.00;   22.0;   13.8;   10.8;eor
       3126;20250607;    3;  14.4;   2.6;    9;   7.3;   6;-999;   0;   6.5;  15.0;  999.10;   16.4;   81.00;   21.1;   12.3;    9.5;eor
       3126;20250608;    3;  17.4;   4.9;    9;   2.1;   6;-999;   0;   6.8;  12.7;  999.70;   14.5;   77.00;   17.9;   11.4;   10.1;eor
       3126;20250609;    3;  11.0;   3.1;    9;   0.2;   6;-999;   0;   5.0;  11.6; 1011.30;   13.9;   74.00;   19.5;    9.8;    7.0;eor
       3126;20250610;    3;  10.7;   3.3;    9;   3.6;   6;-999;   0;   6.5;  13.6; 1005.30;   14.8;   81.00;   18.7;   10.7;    7.0;eor
       3126;20250611;    3;   8.8;   2.6;    9;   0.0;   0;-999;   0;   3.6;  11.9; 1010.60;   15.7;   69.00;   20.9;   10.2;    6.6;eor
       3126;20250612;    3;   7.8;   2.1;    9;   0.0;   0;-999;   0;   0.2;  11.3; 1012.80;   18.1;   58.00;   25.3;    8.4;    4.6;eor
       3126;20250613;    3;   9.4;   2.9;    9;   0.0;   0;-999;   0;   0.4;  10.9; 1014.40;   20.6;   46.00;   27.5;   12.2;    8.5;eor
       3126;20250614;    3;   8.6;   2.4;    9;   0.0;   0;-999;   0;   1.1;  13.6; 1010.10;   22.9;   52.00;   31.3;   11.9;    7.9;eor
       3126;20250615;    3;  10.1;   2.2;    9;   3.2;   6;-999;   0;   4.9;  17.9; 1008.00;   21.0;   72.00;   27.0;   16.0;   13.8;eor
       3126;20250616;    3;   8.6;   2.4;    9;   0.0;   0;-999;   0;   5.2;  14.3; 1014.60;   17.8;   71.00;   23.9;   13.1;    9.7;eor
       3126;20250617;    3;   7.8;   1.6;    9;   0.0;   0;-999;   0;   3.1;  15.3; 1014.80;   20.3;   67.00;   27.2;   11.6;    8.2;eor
       3126;20250618;    3;   9.9;   2.0;    9;   0.0;   0;-999;   0;   2.8;  15.8; 1011.60;   22.0;   62.00;   27.5;   15.2;   11.9;eor
       3126;20250619;    3;   9.3;   2.4;    9;   0.0;   0;-999;   0;   2.5;  12.5; 1014.30;   17.9;   63.00;   23.5;   10.2;    7.3;eor
       3126;20250620;    3;   7.0;   1.6;    9;   0.0;   0;-999;   0;   0.3;  10.7; 1016.10;   16.8;   60.00;   24.8;    8.8;    6.8;eor
       3126;20250621;    3;   5.6;   1.2;    9;   0.0;   0;-999;   0;   0.5;  11.2; 1012.90;   20.9;   50.00;   29.4;    9.8;    6.8;eor
       3126;20250622;    3;  10.0;   2.3;    9;   0.4;   6;-999;   0;   2.4;  13.0; 1005.40;   25.0;   45.00;   33.5;   12.6;    9.4;eor
       3126;20250623;    3;  16.2;   4.2;    9;   0.0;   6;-999;   0;   5.0;  15.0;  999.70;   20.8;   61.00;   26.2;   13.7;   11.4;eor
       3126;20250624;    3;  12.9;   4.6;    9;   0.0;   0;-999;   0;   6.9;  12.1; 1001.50;   18.6;   57.00;   24.1;   12.9;   11.0;eor
       3126;20250625;    3;  11.8;   3.5;    9;   0.0;   0;-999;   0;   4.3;  16.9; 1001.50;   22.1;   64.00;   27.8;   16.3;   13.3;eor
       3126;20250626;    3;  15.8;   2.6;    9;   3.7;   6;-999;   0;   5.5;  17.9; 1002.50;   21.6;   71.00;   31.6;   14.8;   12.4;eor
       3126;20250627;    3;   9.6;   3.3;    9;   4.0;   6;-999;   0;   7.5;  15.7; 1010.00;   18.5;   74.00;   20.7;   15.4;   13.7;eor
       3126;20250628;    3;  11.0;   3.0;    9;   0.0;   0;-999;   0;   3.9;  17.6; 1012.50;   22.4;   66.00;   28.8;   14.2;   12.5;eor
       3126;20250629;    3;  10.8;   3.0;    9;   0.0;   0;-999;   0;   2.0;  18.5; 1012.00;   23.6;   64.00;   28.9;   15.4;   11.1;eor
       3126;20250630;    3;   6.5;   1.6;    9;   0.0;   0;-999;   0;   0.8;  10.5; 1012.10;   20.1;   49.00;   28.2;   11.1;    8.5;eor
       3126;20250701;    3;   6.6;   1.5;    9;   0.0;   0;-999;   0;   0.0;  11.4; 1008.00;   24.5;   42.00;   34.4;   12.1;    9.3;eor
       3126;20250702;    3;  14.1;   1.7;    9;   0.4;   6;-999;   0;   0.3;  13.5; 1004.50;   28.2;   40.00;   37.7;   16.4;   12.0;eor
       3126;20250703;    3;  11.8;   2.7;    9;   0.2;   6;-999;   0;   3.8;  13.9; 1011.70;   20.8;   58.00;   24.8;   13.2;    9.9;eor
       3126;20250704;    3;   8.2;   1.7;    9;   0.0;   0;-999;   0;   3.5;  10.6; 1015.30;   18.6;   52.00;   24.8;   11.5;    8.3;eor
       3126;20250705;    3;  11.7;   2.6;    9;   0.2;   6;-999;   0;   5.3;  10.3; 1005.70;   20.8;   44.00;   28.4;   12.1;    8.0;eor
       3126;20250706;    3;  12.6;   3.6;    9;   0.0;   6;-999;   0;   7.1;  12.6;  997.80;   20.9;   52.00;   26.9;   15.7;   13.2;eor
       3126;20250707;    3;   9.2;   2.2;    9;  10.5;   6;-999;   0;   7.4;  15.3;  993.10;   17.8;   76.00;   22.6;   14.2;   13.2;eor
       3126;20250708;    3;   9.8;   2.7;    9;   0.0;   6;-999;   0;   6.3;  12.1; 1000.30;   16.4;   67.00;   20.9;   12.0;   10.5;eor
       3126;20250709;    3;   9.9;   2.6;    9;   0.0;   6;-999;   0;   7.6;  13.8; 1007.20;   17.5;   70.00;   20.9;   13.5;   10.3;eor
       3126;20250710;    3;   8.6;   2.2;    9;   0.0;   0;-999;   0;   6.9;  13.3; 1009.60;   18.9;   63.00;   25.3;   12.9;    9.7;eor
       3126;20250711;    3;  12.1;   2.4;    9;   2.6;   6;-999;   0;   5.0;  13.9; 1006.10;   19.6;   64.00;   25.9;   14.3;   12.0;eor
       3126;20250712;    3;   7.8;   2.3;    9;  12.6;   6;-999;   0;   7.4;  17.4; 1000.50;   17.1;   89.00;   20.1;   15.8;   15.0;eor
       3126;20250713;    3;   7.7;   1.6;    9;   0.1;   6;-999;   0;   5.8;  16.6; 1000.20;   19.2;   77.00;   24.5;   16.0;   13.6;eor
       3126;20250714;    3;   8.4;   1.8;    9;   0.3;   6;-999;   0;   6.0;  16.7; 1002.90;   22.1;   65.00;   27.9;   14.2;   12.2;eor
       3126;20250715;    3;  10.8;   2.4;    9;   7.8;   6;-999;   0;   6.8;  16.7; 1006.00;   19.1;   76.00;   22.9;   15.3;   12.7;eor
       3126;20250716;    3;  11.4;   2.4;    9;   0.1;   6;-999;   0;   6.7;  14.1; 1002.60;   17.9;   70.00;   22.3;   13.7;   11.0;eor
       3126;20250717;    3;  11.7;   3.3;    9;   5.7;   6;-999;   0;   5.6;  16.6; 1003.50;   16.6;   87.00;   18.5;   13.4;   11.0;eor
       3126;20250718;    3;   8.1;   1.6;    9;   0.0;   6;-999;   0;   7.0;  18.5; 1003.90;   19.8;   81.00;   24.1;   15.8;   13.6;eor
       3126;20250719;    3;   7.1;   1.5;    9;   0.0;   0;-999;   0;   2.3;  16.3; 1001.00;   22.3;   65.00;   29.9;   14.3;   11.9;eor
       3126;20250720;    3;  12.2;   1.8;    9;   0.0;   6;-999;   0;   5.6;  17.3;  996.10;   25.0;   57.00;   31.5;   16.5;   14.4;eor
       3126;20250721;    3;   4.7;   1.4;    9;  10.8;   6;-999;   0;   7.7;  18.8;  996.20;   19.5;   83.00;   21.5;   15.8;   14.0;eor
       3126;20250722;    3;  14.4;   3.8;    9;   4.7;   6;-999;   0;   7.0;  16.3;  997.10;   18.4;   78.00;   23.7;   14.5;   12.2;eor
       3126;20250723;    3;  14.5;   5.0;    9;   0.0;   6;-999;   0;   7.6;  16.6;  999.30;   20.5;   69.00;   24.2;   17.1;   15.8;eor
       3126;20250724;    3;   7.4;   2.0;    9;   0.0;   4;-999;   0;   6.3;  16.6; 1002.50;   21.1;   68.00;   26.3;   16.1;   14.1;eor
       3126;20250725;    3;   7.8;   2.0;    9;   0.0;   6;-999;   0;   7.6;  19.0; 1004.80;   20.5;   79.00;   24.5;   17.4;   16.4;eor
       3126;20250726;    3;   7.6;   1.3;    9;   0.0;   0;-999;   0;   6.5;  15.3; 1005.30;   19.7;   68.00;   25.2;   14.9;   12.3;eor
       3126;20250727;    3;   7.3;   1.4;    9;   1.4;   6;-999;   0;   7.7;  17.1; 1001.30;   18.6;   80.00;   24.1;   14.0;   12.0;eor
       3126;20250728;    3;  10.6;   2.5;    9;   0.0;   6;-999;   0;   6.3;  15.7; 1001.90;   18.2;   77.00;   23.0;   15.0;   13.1;eor
       3126;20250729;    3;-999;-999;    9;   0.0;   6;-999;   0;   4.6;  13.4; 1004.50;   17.9;   67.00;   23.0;   13.5;   10.4;eor
       3126;20250730;    3;  10.0;   2.6;    9;   0.1;   6;-999;   0;   4.8;  12.2; 1004.30;   17.6;   62.00;   23.3;   11.9;    8.3;eor
       3126;20250731;    3;  11.5;   3.3;    9;   1.0;   6;-999;   0;   7.8;  14.1; 1002.20;   17.9;   70.00;   21.4;   15.0;   13.4;eor
       3126;20250801;    3;  10.4;   2.4;    3;   1.1;   6;-999;   0;   6.9;  16.0;  999.08;   17.9;   78.88;   23.0;   15.3;   14.0;eor
       3126;20250802;    3;   8.9;   2.9;    3;   0.0;   0;-999;   0;   4.5;  14.6; 1000.80;   18.5;   70.33;   24.1;   14.2;   11.8;eor
       3126;20250803;    3;  11.3;   3.5;    3;   5.9;   6;-999;   0;   6.8;  14.5; 1005.80;   16.5;   77.75;   20.0;   14.0;   11.8;eor
       3126;20250804;    3;  10.5;   3.5;    3;   1.8;   6;-999;   0;   6.1;  15.2; 1005.28;   20.2;   67.04;   25.9;   14.8;   14.1;eor
       3126;20250805;    3;  10.0;   3.1;    3;   0.7;   6;-999;   0;   5.8;  14.9; 1006.10;   18.5;   70.42;   23.0;   12.9;   10.8;eor
       3126;20250806;    3;  10.2;   3.1;    3;   0.0;   0;-999;   0;   2.0;  11.7; 1012.40;   17.1;   62.29;   23.2;   12.0;    9.0;eor
       3126;20250807;    3;   8.7;   1.9;    3;   0.0;   0;-999;   0;   6.8;  12.1; 1008.31;   20.1;   55.29;   27.4;   11.9;    9.1;eor
       3126;20250808;    3;  11.0;   2.5;    3;   0.0;   0;-999;   0;   7.5;  14.8; 1007.65;   22.1;   57.33;   27.9;   16.2;   12.1;eor
       3126;20250809;    3;   8.1;   1.6;    3;   0.0;   0;-999;   0;   1.3;  15.5; 1009.48;   22.3;   61.33;   30.8;   13.5;   10.4;eor
       3126;20250810;    3;   9.1;   2.2;    3;   0.0;   0;-999;   0;   2.0;  13.5; 1015.55;   20.0;   60.21;   26.1;   13.0;    9.1;eor
       3126;20250811;    3;   6.0;   1.2;    3;   0.0;   0;-999;   0;   0.0;  11.5; 1014.80;   20.4;   53.42;   28.9;   10.8;    6.9;eor
       3126;20250812;    3;   7.8;   1.9;    3;   0.0;   0;-999;   0;   1.3;  12.6; 1009.32;   22.9;   50.25;   31.6;   12.5;    8.8;eor
       3126;20250813;    3;   6.0;   1.2;    3;   0.0;   0;-999;   0;   1.0;  14.1; 1006.02;   24.9;   49.04;   34.9;   14.7;   11.4;eor
       3126;20250814;    3;   6.1;   1.4;    3;   0.0;   0;-999;   0;   1.4;  15.8; 1008.26;   26.8;   49.88;   36.0;   15.8;   12.8;eor
       3126;20250815;    3;   9.5;   1.9;    3;   0.0;   0;-999;   0;   1.3;  18.4; 1009.78;   25.9;   56.46;   32.9;   18.4;   15.0;eor
       3126;20250816;    3;   9.2;   2.3;    3;   0.0;   0;-999;   0;   3.1;  15.1; 1011.19;   20.0;   65.67;   25.5;   12.8;   10.5;eor
       3126;20250817;    3;   7.0;   2.0;    3;   0.0;   0;-999;   0;   5.6;  11.9; 1010.13;   16.8;   63.92;   23.6;   12.1;    8.4;eor
       3126;20250818;    3;   5.3;   1.5;    3;   0.0;   0;-999;   0;   0.7;  12.2; 1010.35;   19.3;   58.08;   26.6;   10.0;    5.9;eor
       3126;20250819;    3;   5.5;   1.2;    3;   0.0;   0;-999;   0;   0.0;  13.2; 1004.52;   21.2;   56.25;   29.0;   12.0;    8.1;eor
       3126;20250820;    3;   8.3;   2.3;    3;   0.0;   0;-999;   0;   2.5;  13.7; 1001.21;   19.3;   63.29;   25.0;   13.2;   11.5;eor
       3126;20250821;    3;   9.1;   2.5;    3;   0.0;   0;-999;   0;   2.0;  10.3; 1001.00;   18.3;   51.29;   24.4;   11.4;    8.3;eor
       3126;20250822;    3;  10.0;   2.5;    3;   0.0;   0;-999;   0;   4.9;  10.5; 1005.40;   15.2;   61.75;   19.2;   10.1;    7.2;eor
       3126;20250823;    3;  14.2;   2.9;    3;   0.9;   6;-999;   0;   5.2;  11.2; 1006.04;   14.6;   68.42;   19.9;   10.8;    8.1;eor
       3126;20250824;    3;   9.4;   2.4;    3;   0.0;   6;-999;   0;   3.2;  10.6; 1009.49;   13.8;   68.83;   20.4;    8.1;    3.3;eor
       3126;20250825;    3;   8.7;   2.1;    3;   0.0;   0;-999;   0;   4.6;  10.3; 1007.83;   15.5;   61.63;   22.6;    8.5;    3.4;eor
       3126;20250826;    3;   6.6;   1.5;    3;   0.0;   6;-999;   0;   5.6;  11.7; 1003.17;   18.3;   58.38;   25.8;    9.6;    6.1;eor
       3126;20250827;    3;  12.9;   2.1;    3;   2.8;   6;-999;   0;   4.9;  14.2;  998.72;   22.9;   52.79;   30.8;   16.4;   14.4;eor
       3126;20250828;    3;   5.5;   1.5;    3;   4.8;   6;-999;   0;   7.5;  19.9;  995.33;   19.0;   90.21;   22.0;   16.4;   14.8;eor
       3126;20250829;    3;   4.9;   1.2;    3;   0.8;   6;-999;   0;   5.8;  17.5;  993.83;   18.1;   84.75;   21.9;   14.1;   10.9;eor
       3126;20250830;    3;   7.8;   2.0;    3;   0.0;   0;-999;   0;   5.0;  14.7;  997.85;   18.5;   71.79;   24.5;   13.9;   10.8;eor
       3126;20250831;    3;   8.9;   2.2;    3;   0.0;   0;-999;   0;   1.1;  13.8; 1001.50;   19.8;   62.58;   27.4;   11.4;    8.1;eor
       3126;20250901;    3;  10.6;   2.3;    3;   0.0;   6;-999;   0;   4.8;  15.0;  999.00;   19.5;   67.75;   27.6;   13.9;   10.5;eor
       3126;20250902;    3;  10.1;   1.3;    3;   0.0;   6;-999;   0;   6.3;  15.3;  999.71;   19.5;   69.21;   24.6;   14.6;    9.9;eor
       3126;20250903;    3;  11.8;   3.5;    3;   0.0;   0;-999;   0;   3.5;  14.0; 1000.70;   19.5;   63.25;   25.4;   11.9;    7.8;eor
       3126;20250904;    3;  10.0;   3.1;    3;  14.3;   6;-999;   0;   4.2;  14.8; 1002.07;   22.6;   56.08;   28.5;   15.1;   11.7;eor
       3126;20250905;    3;   9.6;   2.2;    3;   0.1;   6;-999;   0;   5.0;  15.9; 1008.01;   18.1;   77.29;   22.5;   12.6;    9.8;eor
       3126;20250906;    1;   5.6;   1.4;    1;   0.0;   0;-999;   0;   1.3;  13.3; 1014.35;   16.9;   71.58;   23.8;   10.5;    7.9;eor
       3126;20250907;    1;   8.0;   2.1;    1;   0.0;   0;-999;   0;   2.3;  12.5; 1011.37;   17.6;   65.46;   24.3;    9.9;    7.2;eor
       3126;20250908;    1;   8.1;   1.6;    1;   0.0;   0;-999;   0;   3.1;  13.0; 1007.79;   17.4;   68.08;   25.2;    9.8;    6.9;eor
       3126;20250909;    1;   5.9;   1.5;    1;   0.0;   0;-999;   0;   4.0;  15.3; 1004.69;   17.5;   77.04;   23.2;    9.8;    7.2;eor
       3126;20250910;    1;   5.7;   1.6;    1;   0.0;   6;-999;   0;   5.3;  15.1; 1000.07;   17.7;   75.21;   22.5;   13.4;   10.2;eor
       3126;20250911;    1;  13.4;   3.3;    1;   4.9;   6;-999;   0;   4.0;  14.1;  997.35;   15.9;   78.42;   22.6;   10.4;    6.6;eor
       3126;20250912;    1;  10.8;   3.5;    1;   1.5;   6;-999;   0;   5.1;  12.5; 1005.39;   15.4;   72.58;   20.6;   10.8;    7.0;eor
       3126;20250913;    1;   9.2;   2.4;    1;   0.3;   6;-999;   0;   5.8;  12.2; 1006.80;   15.3;   71.54;   21.9;    9.0;    5.6;eor
       3126;20250914;    1;  10.1;   2.4;    1;   6.5;   6;-999;   0;   4.4;  11.9; 1003.68;   15.5;   69.13;   20.2;   11.3;    7.3;eor
       3126;20250915;    1;  14.6;   4.1;    1;   5.5;   6;-999;   0;   4.9;  13.8;  998.47;   17.7;   68.92;   22.7;   12.3;   10.9;eor
       3126;20250916;    1;  16.6;   5.7;    1;   0.9;   6;-999;   0;   6.6;  11.4; 1002.61;   16.0;   63.79;   19.9;   12.9;   11.4;eor
       3126;20250917;    1;  11.3;   4.4;    1;   0.3;   6;-999;   0;   6.7;  12.1; 1008.99;   15.7;   68.29;   19.8;   12.4;   10.5;eor
       3126;20250918;    1;  12.1;   3.9;    1;   0.0;   0;-999;   0;   7.2;  16.4; 1010.10;   18.7;   76.17;   23.2;   14.7;   14.0;eor
       3126;20250919;    1;   6.9;   2.2;    1;   0.0;   0;-999;   0;   4.3;  16.8; 1012.87;   20.5;   70.83;   26.9;   15.6;   11.2;eor
       3126;20250920;    1;   7.4;   2.3;    1;   0.0;   0;-999;   0;   2.3;  14.9; 1004.95;   22.5;   58.96;   31.6;   12.2;    7.6;eor
       3126;20250921;    1;  11.8;   3.2;    1;   4.0;   6;-999;   0;   7.1;  15.5; 1002.68;   19.2;   69.79;   24.0;   12.4;   11.0;eor
       3126;20250922;    1;   7.7;   2.0;    1;   0.0;   0;-999;   0;   6.1;  10.3; 1010.11;   11.8;   75.13;   15.5;    6.1;    2.5;eor
       3126;20250923;    1;   7.7;   1.9;    1;   0.0;   0;-999;   0;   2.3;   9.1; 1014.33;   11.0;   70.92;   17.5;    4.6;    1.2;eor
       3126;20250924;    1;  13.5;   3.5;    1;   0.0;   0;-999;   0;   0.5;   8.5; 1016.14;   11.8;   63.50;   17.4;    4.6;    0.7;eor
       3126;20250925;    1;  12.1;   4.1;    1;   0.2;   6;-999;   0;   6.8;   8.0; 1015.22;   11.3;   60.13;   14.1;    8.6;    6.5;eor
       3126;20250926;    1;   9.9;   3.0;    1;   0.4;   6;-999;   0;   6.9;   9.5; 1014.63;   12.9;   64.42;   16.0;   10.8;   10.1;eor
       3126;20250927;    1;   6.7;   2.0;    1;   0.0;   6;-999;   0;   7.9;  12.2; 1013.10;   15.2;   71.00;   18.0;   13.1;   12.3;eor
       3126;20250928;    1;   5.9;   1.6;    1;   0.0;   0;-999;   0;   3.6;  11.3; 1013.11;   15.0;   66.75;   21.6;    8.5;    4.2;eor
       3126;20250929;    1;   7.2;   1.6;    1;   0.0;   0;-999;   0;   0.9;   8.9; 1013.30;   11.3;   69.42;   18.7;    4.2;    0.7;eor
       3126;20250930;    1;   7.6;   2.1;    1;   0.0;   0;-999;   0;   2.0;   8.4; 1016.26;   10.4;   69.17;   16.9;    3.8;   -0.3;eor
       3126;20251001;    1;   6.1;   1.4;    1;   0.0;   0;-999;   0;   5.4;   8.4; 1021.73;    8.1;   78.63;   13.2;    2.0;   -2.1;eor
       3126;20251002;    1;   5.6;   1.3;    1;   0.0;   0;-999;   0;   0.2;   8.1; 1020.29;    8.2;   76.96;   15.8;    1.3;   -2.2;eor
       3126;20251003;    1;   8.9;   2.2;    1;   0.1;   6;-999;   0;   2.0;   7.5; 1012.57;    9.1;   68.46;   16.6;    1.0;   -3.2;eor
       3126;20251004;    1;  13.7;   4.0;    1;   4.8;   6;-999;   0;   6.3;  10.0;  991.41;   11.0;   75.25;   14.1;    8.5;    7.1;eor
       3126;20251005;    1;  14.1;   5.8;    1;   0.0;   6;-999;   0;   6.4;  10.1;  996.46;   11.9;   72.21;   15.3;    9.2;    6.7;eor
       3126;20251006;    1;  12.7;   4.3;    1;   0.6;   6;-999;   0;   7.0;  12.2; 1007.15;   12.5;   83.75;   14.4;   10.5;    8.8;eor
       3126;20251007;    1;   6.7;   1.7;    1;   4.6;   6;-999;   0;   7.8;  14.5; 1013.36;   14.4;   88.21;   16.9;   12.6;   11.6;eor
       3126;20251008;    1;   5.8;   1.7;    1;   0.4;   6;-999;   0;   8.0;  15.2; 1010.84;   14.5;   91.75;   16.2;   12.7;   11.3;eor
       3126;20251009;    1;   6.8;   2.1;    1;   0.0;   6;-999;   0;   7.8;  12.5; 1013.14;   13.3;   81.67;   15.6;   10.5;    7.4;eor
       3126;20251010;    1;  11.3;   3.4;    1;   0.2;   6;-999;   0;   7.2;  13.0; 1018.30;   14.0;   80.92;   15.3;   12.4;   11.1;eor
       3126;20251011;    1;   9.6;   2.8;    1;   0.0;   0;-999;   0;   7.9;  13.1; 1020.64;   14.4;   79.79;   15.7;   12.5;   10.5;eor
       3126;20251012;    1;   9.0;   2.7;    1;   0.0;   6;-999;   0;   7.7;  12.7; 1017.37;   13.5;   82.08;   15.3;   11.3;    8.2;eor
       3126;20251013;    1;   5.2;   1.5;    1;   0.0;   0;-999;   0;   5.6;  11.3; 1016.38;   12.2;   79.79;   17.1;    5.7;    2.1;eor
